CRN,RES_TM_min
2019121340,8.0
2019121342,8.0
2019121343,9.0
2019121344,10.0
2019121345,9.0
2019121346,10.0
2019121347,5.0
2019121349,6.0
2019121350,4.0
2019121352,5.0
2019121354,4.0
2019121356,0.0
2019121357,3.0
2019121358,6.0
2019121359,5.0
2019121361,26.0
2019121363,1.0
2019121364,5.0
2019121366,5.0
2019121367,6.0
2019121368,12.0
2019121369,5.0
2019121370,0.0
2019121371,2.0
2019121372,10.0
2019121373,15.0
2019121374,23.0
2019121375,3.0
2019121376,10.0
2019121377,0.0
2019121378,5.0
2019121379,0.0
2019121380,5.0
2019121382,3.0
2019121384,19.0
2019121385,5.0
2019121386,7.0
2019121387,6.0
2019121388,10.0
2019121389,2.0
2019121390,4.0
2019121391,4.0
2019121392,35.0
2019121393,3.0
2019121394,11.0
2019121396,10.0
2019121397,3.0
2019121398,2.0
2019121399,7.0
2019121401,0.0
2019121402,10.0
2019121403,11.0
2019121404,4.0
2019121405,5.0
2019121406,12.0
2019121408,11.0
2019121409,10.0
2019121410,10.0
2019121411,3.0
2019121412,0.0
2019121413,5.0
2019121414,6.0
2019121415,1.0
2019121416,10.0
2019121417,6.0
2019121418,9.0
2019121419,4.0
2019121420,5.0
2019121421,0.0
2019121423,5.0
2019121424,5.0
2019121425,17.0
2019121426,18.0
2019121427,9.0
2019121428,0.0
2019121429,6.0
2019121430,6.0
2019121431,11.0
2019121433,3.0
2019121434,45.0
2019121435,0.0
2019121436,0.0
2019121437,2.0
2019121438,11.0
2019121439,1.0
2019121440,0.0
2019121441,0.0
2019121442,9.0
2019121443,12.0
2019121444,4.0
2019121445,0.0
2019121446,10.0
2019121447,6.0
2019121448,7.0
2019121449,4.0
2019121450,10.0
2019121451,25.0
2019121452,6.0
2019121453,1.0
2019121454,3.0
2019121455,3.0
2019121456,4.0
2019121459,11.0
2019121460,1.0
2019121461,8.0
2019121462,1.0
2019121463,6.0
2019121464,1.0
2019121466,12.0
2019121467,1.0
2019121468,6.0
2019121469,1.0
2019121470,1.0
2019121471,5.0
2019121472,6.0
2019121473,8.0
2019121474,13.0
2019121475,8.0
2019121476,5.0
2019121477,3.0
2019121478,4.0
2019121479,2.0
2019121480,0.0
2019121481,4.0
2019121483,5.0
2019121484,0.0
2019121488,8.0
2019121489,2.0
2019121490,18.0
2019121491,1.0
2019121492,16.0
2019121493,9.0
2019121494,10.0
2019121495,8.0
2019121496,9.0
2019121497,4.0
2019121498,17.0
2019121501,15.0
2019121502,1.0
2019121503,5.0
2019121504,17.0
2019121506,2.0
2019121508,10.0
2019121509,13.0
2019121510,5.0
2019121511,4.0
2019121512,8.0
2019121513,0.0
2019121514,7.0
2019121515,2.0
2019121516,17.0
2019121517,1.0
2019121518,5.0
2019121519,2.0
2019121520,0.0
2019121521,0.0
2019121522,3.0
2019121523,0.0
2019121524,3.0
2019121525,1.0
2019121526,0.0
2019121528,3.0
2019121529,5.0
2019121530,1.0
2019121531,36.0
2019121532,0.0
2019121533,1.0
2019121535,4.0
2019121536,0.0
2019121537,6.0
2019121538,10.0
2019121539,0.0
2019121540,0.0
2019121541,0.0
2019121542,0.0
2019121543,5.0
2019121544,0.0
2019121546,25.0
2019121548,5.0
2019121549,10.0
2019121550,23.0
2019121551,1.0
2019121552,2.0
2019121554,0.0
2019121555,3.0
2019121556,4.0
2019121559,7.0
2019121560,0.0
2019121561,0.0
2019121562,0.0
2019121563,10.0
2019121564,5.0
2019121565,0.0
2019121566,0.0
2019121567,5.0
2019121568,3.0
2019121569,3.0
2019121570,0.0
2019121572,14.0
2019121573,1.0
2019121574,10.0
2019121575,16.0
2019121576,10.0
2019121577,6.0
2019121578,1.0
2019121579,1.0
2019121580,4.0
2019121581,1.0
2019121583,0.0
2019121585,2.0
2019121586,2.0
2019121587,0.0
2019121588,0.0
2019121589,9.0
2019121590,0.0
2019121591,0.0
2019121592,14.0
2019121593,20.0
2019121594,4.0
2019121595,15.0
2019121597,2.0
2019121598,1.0
2019121599,3.0
2019121600,10.0
2019121601,5.0
2019121602,0.0
2019121603,3.0
2019121604,1.0
2019121605,1.0
2019121606,1.0
2019121607,0.0
2019121608,0.0
2019121609,10.0
2019121611,1.0
2019121612,1.0
2019121613,5.0
2019121614,0.0
2019121615,0.0
2019121616,6.0
2019121617,14.0
2019121618,0.0
2019121619,12.0
2019121620,5.0
2019121621,5.0
2019121622,0.0
2019121623,0.0
2019121624,0.0
2019121625,4.0
2019121627,2.0
2019121628,0.0
2019121629,5.0
2019121630,5.0
2019121724,2.0
2019121831,5.0
2019121834,9.0
2019121836,1.0
2019121838,10.0
2019121840,18.0
2019121842,21.0
2019121844,16.0
2019121846,4.0
2019121851,13.0
2019121853,15.0
2019121925,0.0
2019121926,0.0
2019121955,2.0
2019121976,3.0
2019121980,5.0
2019121981,7.0
2019122014,0.0
2019122028,8.0
2019122029,3.0
2019122069,11.0
2019122089,5.0
2019122105,5.0
2019122194,1.0
2019122195,1.0
2019122210,14.0
2019122249,2.0
2019122259,6.0
2019122261,14.0
2019122266,3.0
2019122269,2.0
2019122281,13.0
2019122283,15.0
2019122345,15.0
2019122353,0.0
2019122360,1.0
2019122361,2.0
2019122368,4.0
2019122371,8.0
2019122372,8.0
2019122383,2.0
2019122393,0.0
2019122483,1.0
2019122484,0.0
2019122485,0.0
2019122486,0.0
2019122487,9.0
2019122497,1.0
2019122500,4.0
2019122531,1.0
2019122543,4.0
2019122548,3.0
2019122564,8.0
2019122603,4.0
2019122636,3.0
2019122637,7.0
2019122638,3.0
2019122639,1.0
2019122649,2.0
2019122691,4.0
2019122709,6.0
2019122710,1.0
2019122780,5.0
2019122782,5.0
2019122789,10.0
2019122791,0.0
2019122819,5.0
2019122821,3.0
2019122839,3.0
2019122847,0.0
2019122848,0.0
2019122849,1.0
2019122856,5.0
2019122857,4.0
2019122870,8.0
2019122889,7.0
2019122890,0.0
2019122904,7.0
2019122905,5.0
2019122912,0.0
2019122917,0.0
2019122918,4.0
2019122919,0.0
2019122928,4.0
2019122929,15.0
2019122930,7.0
2019122931,3.0
2019122995,10.0
2019122999,1.0
2019123000,0.0
2019123013,0.0
2019123031,5.0
2019123032,0.0
2019123050,6.0
2019123079,4.0
2019123080,15.0
2019123081,2.0
2019123091,2.0
2019123092,5.0
2019123093,7.0
2019123101,15.0
2019123102,13.0
2019123103,12.0
2019123105,5.0
2019123106,0.0
2019123107,12.0
2019123109,17.0
2019123111,35.0
2019123116,28.0
2019123117,18.0
2019123118,0.0
2019123119,9.0
2019123120,14.0
2019123151,1.0
2019123152,7.0
2019123153,33.0
2019123154,0.0
2019123168,2.0
2019123169,5.0
2019123170,4.0
2019123171,7.0
2019123172,3.0
2019123173,0.0
2019123205,0.0
2019123294,5.0
2019123295,2.0
2019123306,0.0
2019123307,5.0
2019123314,11.0
2019123331,9.0
2019123332,0.0
2019123333,8.0
2019123345,0.0
2019123346,22.0
2019123349,0.0
2019123388,5.0
2019123389,2.0
2019123404,5.0
2019123405,2.0
2019123431,2.0
2019123442,4.0
2019123443,8.0
2019123642,0.0
2019123643,13.0
2019123647,13.0
2019123648,5.0
2019123764,6.0
2019123773,0.0
2019123783,0.0
2019123784,2.0
2019123794,2.0
2019123810,14.0
2019123811,12.0
2019123812,3.0
2019123839,4.0
2019123849,0.0
2019123867,2.0
2019123887,2.0
2019123888,25.0
2019123902,20.0
2019123930,14.0
2019123931,9.0
2019123935,13.0
2019123936,13.0
2019123937,8.0
2019123940,1.0
2019123944,13.0
2019123954,4.0
2019123964,2.0
2019123966,12.0
2019123985,6.0
2019124006,9.0
2019124053,7.0
2019124054,5.0
2019124079,8.0
2019124164,3.0
2019124210,12.0
2019124222,0.0
2019124310,5.0
2019124311,10.0
2019124328,9.0
2019124329,17.0
2019124330,3.0
2019124331,0.0
2019124332,5.0
2019124333,12.0
2019124351,10.0
2019124352,0.0
2019124353,1.0
2019124401,5.0
2019124430,8.0
2019124443,5.0
2019124462,9.0
2019124467,9.0
2019124484,6.0
2019124537,26.0
2019124545,0.0
2019124580,0.0
2019124611,1.0
2019124724,1.0
2019124740,0.0
2019124784,4.0
2019124808,11.0
2019124809,22.0
2019124812,33.0
2019124813,1.0
2019124836,0.0
2019124841,0.0
2019124843,5.0
2019125091,0.0
2019125123,1.0
2019125126,15.0
2019125129,1.0
2019125137,6.0
2019125142,13.0
2019125166,16.0
2019125192,3.0
2019125193,3.0
2019125198,16.0
2019125200,2.0
2019125201,0.0
2019125211,4.0
2019125227,11.0
2019125236,1.0
2019125238,12.0
2019125248,0.0
2019125250,2.0
2019125311,6.0
2019125325,0.0
2019125331,6.0
2019125332,0.0
2019125334,0.0
2019125337,19.0
2019125405,1.0
2019125406,0.0
2019125412,1.0
2019125413,7.0
2019125422,4.0
2019125423,6.0
2019125564,3.0
2019125578,0.0
2019125586,4.0
2019125587,4.0
2019125591,0.0
2019125596,3.0
2019125624,2.0
2019125639,2.0
2019125640,1.0
2019125660,0.0
2019125662,9.0
2019125686,0.0
2019125694,9.0
2019125695,1.0
2019125757,8.0
2019125812,2.0
2019125813,0.0
2019125814,12.0
2019125816,10.0
2019125846,5.0
2019125847,0.0
2019125848,3.0
2019125852,0.0
2019125871,2.0
2019125872,6.0
2019125876,4.0
2019125884,20.0
2019125896,17.0
2019125897,9.0
2019125910,0.0
2019125911,5.0
2019125912,6.0
2019125913,5.0
2019125914,7.0
2019125915,0.0
2019125916,2.0
2019125926,0.0
2019125927,5.0
2019125928,22.0
2019125929,20.0
2019125930,7.0
2019125945,12.0
2019125946,5.0
2019125947,0.0
2019125948,4.0
2019125949,5.0
2019126066,5.0
2019126067,14.0
2019126068,10.0
2019126069,3.0
2019126070,7.0
2019126071,3.0
2019126092,8.0
2019126093,2.0
2019126120,1.0
2019126127,4.0
2019126162,0.0
2019126206,0.0
2019126207,25.0
2019126208,0.0
2019126209,7.0
2019126210,0.0
2019126211,30.0
2019126213,4.0
2019126214,8.0
2019126215,2.0
2019126228,0.0
2019126229,5.0
2019126230,20.0
2019126231,0.0
2019126232,4.0
2019126233,15.0
2019126234,0.0
2019126235,6.0
2019126237,3.0
2019126239,0.0
2019126240,0.0
2019126241,9.0
2019126242,1.0
2019126243,4.0
2019126244,0.0
2019126245,3.0
2019126249,0.0
2019126250,0.0
2019126251,12.0
2019126252,5.0
2019126253,0.0
2019126267,5.0
2019126268,5.0
2019126278,3.0
2019126280,8.0
2019126281,4.0
2019126282,2.0
2019126285,5.0
2019126291,0.0
2019126306,13.0
2019126323,10.0
2019126325,0.0
2019126328,0.0
2019126334,0.0
2019126396,1.0
2019126398,2.0
2019126400,5.0
2019126401,14.0
2019126402,0.0
2019126416,2.0
2019126419,7.0
2019126422,13.0
2019126423,6.0
2019126424,29.0
2019126433,32.0
2019126435,0.0
2019126444,9.0
2019126446,15.0
2019126453,11.0
2019126458,11.0
2019126463,5.0
2019126481,0.0
2019126486,8.0
2019126487,11.0
2019126500,5.0
2019126515,5.0
2019126523,0.0
2019126533,2.0
2019126535,0.0
2019126572,30.0
2019126578,17.0
2019126594,6.0
2019126605,5.0
2019126626,10.0
2019126627,2.0
2019126633,3.0
2019126641,11.0
2019126642,5.0
2019126643,4.0
2019126649,5.0
2019126650,5.0
2019126651,6.0
2019126690,5.0
2019126691,3.0
2019126695,4.0
2019126707,4.0
2019126738,8.0
2019126761,6.0
2019126762,5.0
2019126776,4.0
2019126803,4.0
2019127012,4.0
2019127013,0.0
2019127014,7.0
2019127015,2.0
2019127016,0.0
2019127018,2.0
2019127163,2.0
2019127164,0.0
2019127165,12.0
2019127166,7.0
2019127170,29.0
2019127180,6.0
2019127182,5.0
2019127183,8.0
2019127184,3.0
2019127189,7.0
2019127190,16.0
2019127191,5.0
2019127192,11.0
2019127193,8.0
2019127194,3.0
2019127195,15.0
2019127206,5.0
2019127207,3.0
2019127218,11.0
2019127242,2.0
2019127258,3.0
2019127270,9.0
2019127295,4.0
2019127297,24.0
2019127298,4.0
2019127299,1.0
2019127301,11.0
2019127302,9.0
2019127314,12.0
2019127315,2.0
2019127316,1.0
2019127325,0.0
2019127326,0.0
2019127327,1.0
2019127352,16.0
2019127429,7.0
2019127430,10.0
2019127431,4.0
2019127432,16.0
2019127433,8.0
2019127434,15.0
2019127450,14.0
2019127451,4.0
2019127535,10.0
2019127595,0.0
2019127596,4.0
2019127607,6.0
2019127608,12.0
2019127630,7.0
2019127631,13.0
2019127641,1.0
2019127657,7.0
2019127658,8.0
2019127659,5.0
2019127660,15.0
2019127661,0.0
2019127692,9.0
2019127693,1.0
2019127705,1.0
2019127708,4.0
2019127714,5.0
2019127719,13.0
2019127738,3.0
2019127754,7.0
2019127755,0.0
2019127764,5.0
2019127765,3.0
2019127795,21.0
2019127796,16.0
2019127800,2.0
2019127801,0.0
2019127802,21.0
2019127803,9.0
2019127808,21.0
2019127877,6.0
2019127878,7.0
2019127984,9.0
2019127987,4.0
2019128059,8.0
2019128067,9.0
2019128076,10.0
2019128078,2.0
2019128079,2.0
2019128080,5.0
2019128081,17.0
2019128082,0.0
2019128083,5.0
2019128084,2.0
2019128087,3.0
2019128095,0.0
2019128097,0.0
2019128104,7.0
2019128109,0.0
2019128157,3.0
2019128171,0.0
2019128249,5.0
2019128253,1.0
2019128309,0.0
2019128310,0.0
2019128311,3.0
2019128313,10.0
2019128332,1.0
2019128361,10.0
2019128369,9.0
2019128380,12.0
2019128382,0.0
2019128412,12.0
2019128413,8.0
2019128414,0.0
2019128415,8.0
2019128434,10.0
2019128435,1.0
2019128441,2.0
2019128444,0.0
2019128450,8.0
2019128451,0.0
2019128473,1.0
2019128475,0.0
2019128479,6.0
2019128480,4.0
2019128484,2.0
2019128485,0.0
2019128487,3.0
2019128539,3.0
2019128540,0.0
2019128555,6.0
2019128557,0.0
2019128561,0.0
2019128568,7.0
2019128569,11.0
2019128571,24.0
2019128572,4.0
2019128579,10.0
2019128584,4.0
2019128727,17.0
2019128728,1.0
2019128730,0.0
2019128731,0.0
2019128732,20.0
2019128735,35.0
2019128737,29.0
2019128749,30.0
2019128803,10.0
2019128804,1.0
2019128805,4.0
2019128806,5.0
2019128823,7.0
2019128824,4.0
2019128835,1.0
2019128847,2.0
2019128856,16.0
2019128857,4.0
2019128871,7.0
2019128872,0.0
2019128882,3.0
2019128918,2.0
2019128932,0.0
2019128934,16.0
2019128939,7.0
2019128944,5.0
2019128945,10.0
2019128946,10.0
2019128947,4.0
2019128981,0.0
2019129046,1.0
2019129047,2.0
2019129048,3.0
2019129049,1.0
2019129050,8.0
2019129122,7.0
2019129131,12.0
2019129132,6.0
2019129133,2.0
2019129134,7.0
2019129141,1.0
2019129142,1.0
2019129168,6.0
2019129211,6.0
2019129228,4.0
2019129229,0.0
2019129255,10.0
2019129259,9.0
2019129260,6.0
2019129261,6.0
2019129262,0.0
2019129304,30.0
2019129317,6.0
2019129321,12.0
2019129410,7.0
2019129411,2.0
2019129425,3.0
2019129426,4.0
2019129427,9.0
2019129429,15.0
2019129430,0.0
2019129431,3.0
2019129432,5.0
2019129433,4.0
2019129434,13.0
2019129435,0.0
2019129436,3.0
2019129446,2.0
2019129508,0.0
2019129628,2.0
2019129629,7.0
2019129634,9.0
2019129642,2.0
2019129643,3.0
2019129644,0.0
2019129645,2.0
2019129646,3.0
2019129684,4.0
2019129685,12.0
2019129695,3.0
2019129706,0.0
2019129803,1.0
2019129811,14.0
2019129812,6.0
2019129814,16.0
2019129819,16.0
2019129827,0.0
2019129831,0.0
2019129832,10.0
2019129833,0.0
2019129878,10.0
2019129879,13.0
2019129881,22.0
2019129882,4.0
2019129883,7.0
2019129918,6.0
2019129919,4.0
2019129920,0.0
2019129921,2.0
2019129951,2.0
2019129972,10.0
2019129978,2.0
2019129982,4.0
2019129986,2.0
2019130033,0.0
2019130034,5.0
2019130035,3.0
2019130036,0.0
2019130037,6.0
2019130039,0.0
2019130040,0.0
2019130041,2.0
2019130044,0.0
2019130045,5.0
2019130064,7.0
2019130081,35.0
2019130082,21.0
2019130085,5.0
2019130089,0.0
2019130091,33.0
2019130092,2.0
2019130095,18.0
2019130099,6.0
2019130104,0.0
2019130108,11.0
2019130122,4.0
2019130136,19.0
2019130137,24.0
2019130139,17.0
2019130141,15.0
2019130142,11.0
2019130143,10.0
2019130144,13.0
2019130151,27.0
2019130152,19.0
2019130154,1.0
2019130231,4.0
2019130232,0.0
2019130233,14.0
2019130234,31.0
2019130244,7.0
2019130278,12.0
2019130297,4.0
2019130345,5.0
2019130361,3.0
2019130362,0.0
2019130363,0.0
2019130375,0.0
2019130376,5.0
2019130390,3.0
2019130391,6.0
2019130408,5.0
2019130418,12.0
2019130419,5.0
2019130426,37.0
2019130435,3.0
2019130457,27.0
2019130506,11.0
2019130651,0.0
2019130654,23.0
2019130655,0.0
2019130677,17.0
2019130715,7.0
2019130743,5.0
2019130750,0.0
2019130751,4.0
2019130752,8.0
2019130761,2.0
2019130762,1.0
2019130763,4.0
2019130764,0.0
2019130765,5.0
2019130779,25.0
2019130787,0.0
2019130798,1.0
2019130806,3.0
2019130808,7.0
2019130825,13.0
2019130849,11.0
2019130906,19.0
2019131009,0.0
2019131010,0.0
2019131128,5.0
2019131134,0.0
2019131247,0.0
2019131248,15.0
2019131249,28.0
2019131250,4.0
2019131252,13.0
2019131256,6.0
2019131263,13.0
2019131264,9.0
2019131265,6.0
2019131274,6.0
2019131299,2.0
2019131300,9.0
2019131310,5.0
2019131311,22.0
2019131314,16.0
2019131326,0.0
2019131328,9.0
2019131347,10.0
2019131370,4.0
2019131371,5.0
2019131374,3.0
2019131396,0.0
2019131397,1.0
2019131447,1.0
2019131451,0.0
2019131453,12.0
2019131454,0.0
2019131457,11.0
2019131460,19.0
2019131464,1.0
2019131466,7.0
2019131467,4.0
2019131468,0.0
2019131513,26.0
2019131517,13.0
2019131527,2.0
2019131552,8.0
2019131553,7.0
2019131554,5.0
2019131555,2.0
2019131556,15.0
2019131557,3.0
2019131558,1.0
2019131559,3.0
2019131561,5.0
2019131562,1.0
2019131563,5.0
2019131564,0.0
2019131565,3.0
2019131567,2.0
2019131570,2.0
2019131644,8.0
2019131715,4.0
2019131755,9.0
2019131756,4.0
2019131757,3.0
2019131758,7.0
2019131764,13.0
2019131765,6.0
2019131780,16.0
2019131795,2.0
2019131800,10.0
2019131809,5.0
2019131810,44.0
2019131870,2.0
2019131987,13.0
2019131988,5.0
2019131989,9.0
2019132054,5.0
2019132071,0.0
2019132072,16.0
2019132098,10.0
2019132114,5.0
2019132115,0.0
2019132116,2.0
2019132117,0.0
2019132118,3.0
2019132119,0.0
2019132120,4.0
2019132121,4.0
2019132122,10.0
2019132123,8.0
2019132141,6.0
2019132142,5.0
2019132161,11.0
2019132162,3.0
2019132172,5.0
2019132174,4.0
2019132208,11.0
2019132217,5.0
2019132218,1.0
2019132249,29.0
2019132272,7.0
2019132273,1.0
2019132331,0.0
2019132332,2.0
2019132333,4.0
2019132334,2.0
2019132335,2.0
2019132351,0.0
2019132411,4.0
2019132412,4.0
2019132422,2.0
2019132426,0.0
2019132440,3.0
2019132441,2.0
2019132442,0.0
2019132443,1.0
2019132444,1.0
2019132445,17.0
2019132446,6.0
2019132447,2.0
2019132448,3.0
2019132449,0.0
2019132454,4.0
2019132459,5.0
2019132467,2.0
2019132476,5.0
2019132477,28.0
2019132491,5.0
2019132506,2.0
2019132568,1.0
2019132720,0.0
2019132733,3.0
2019132887,4.0
2019132906,1.0
2019132909,3.0
2019132918,5.0
2019132926,4.0
2019132928,5.0
2019132934,42.0
2019132960,6.0
2019132961,14.0
2019132994,7.0
2019132995,2.0
2019133008,5.0
2019133010,9.0
2019133025,9.0
2019133027,0.0
2019133031,4.0
2019133082,10.0
2019133085,7.0
2019133087,8.0
2019133129,25.0
2019133131,10.0
2019133132,4.0
2019133187,2.0
2019133188,6.0
2019133198,2.0
2019133212,4.0
2019133265,5.0
2019133279,3.0
2019133285,11.0
2019133286,11.0
2019133295,0.0
2019133296,6.0
2019133305,0.0
2019133308,0.0
2019133326,2.0
2019133371,4.0
2019133397,10.0
2019133405,15.0
2019133469,7.0
2019133473,15.0
2019133474,41.0
2019133529,1.0
2019133551,21.0
2019133572,1.0
2019133577,1.0
2019133578,6.0
2019133584,3.0
2019133585,1.0
2019133586,1.0
2019133600,10.0
2019133620,1.0
2019133621,15.0
2019133631,0.0
2019133647,9.0
2019133665,14.0
2019133667,12.0
2019133668,6.0
2019133669,7.0
2019133671,1.0
2019133778,4.0
2019133783,12.0
2019133785,4.0
2019133810,3.0
2019133814,0.0
2019133833,12.0
2019133870,5.0
2019133879,5.0
2019133880,5.0
2019133881,0.0
2019133897,4.0
2019133898,1.0
2019133899,5.0
2019133900,4.0
2019133901,6.0
2019133911,1.0
2019133925,0.0
2019133935,17.0
2019133943,5.0
2019133951,1.0
2019133967,4.0
2019134018,0.0
2019134023,5.0
2019134027,5.0
2019134028,14.0
2019134034,4.0
2019134035,5.0
2019134080,10.0
2019134276,3.0
2019134300,5.0
2019134316,8.0
2019134318,1.0
2019134319,2.0
2019134382,2.0
2019134403,6.0
2019134449,6.0
2019134450,3.0
2019134505,41.0
2019134549,4.0
2019134574,5.0
2019134576,0.0
2019134577,8.0
2019134578,0.0
2019134589,0.0
2019134590,5.0
2019134591,2.0
2019134592,2.0
2019134603,2.0
2019134604,4.0
2019134609,0.0
2019134610,15.0
2019134611,1.0
2019134621,2.0
2019134622,5.0
2019134641,3.0
2019134672,2.0
2019134673,7.0
2019134674,4.0
2019134685,1.0
2019134686,10.0
2019134700,3.0
2019134701,0.0
2019134741,0.0
2019134742,5.0
2019134744,2.0
2019134814,7.0
2019134843,5.0
2019134848,1.0
2019134849,5.0
2019134858,7.0
2019134859,5.0
2019134860,9.0
2019134861,0.0
2019134862,1.0
